herb_name	symptom	symptom_E	DB_SRC	DB_SRC_ID
止嗽定喘口服液	痰盛	Sputum purulent	SIDER	C0241235
止嗽定喘口服液	痰盛	Sputum	MeSH	D013183
止嗽定喘口服液	喘	Asthma	SIDER	C0004096
止嗽定喘口服液	喘	Asthma	MeSH	D001249
止嗽定喘口服液	喘促气逆	Hiccup	MeSH	D006606
止嗽定喘口服液	咳嗽痰盛	Sputum increased	SIDER	C0235567
止嗽定喘口服液	胸膈满闷	Chest heaviness	SIDER	C0742339
止嗽定喘口服液	渴	Thirst	SIDER	C0039971
止嗽定喘口服液	渴	Thirst	MeSH	D013894
止嗽定喘口服液	气逆	Hiccup	MeSH	D006606
少林风湿跌打膏	疼痛	Pain	SIDER	C0030193
少林风湿跌打膏	疼痛	Ache	SIDER	C0234238
少林风湿跌打膏	疼痛	Pain	MeSH	D010146
少林风湿跌打膏	痹病	Arthritic pains	SIDER	C0857177
少林风湿跌打膏	跌打损伤	Caustic injury	SIDER	C0854388
少林风湿跌打膏	伤处瘀肿疼痛	Skin swelling	SIDER	C0281982
中风回春丸	中风	Stroke	MeSH	D020521
中风回春丸	半身不遂	Hemiplegia transient	SIDER	C0521662
中风回春丸	半身不遂	Hemiplegia	SIDER	C0018991
中风回春丸	半身不遂	Hemiparesis	SIDER	C0018989
中风回春丸	半身不遂	Hemiplegia	MeSH	D006429
中风回春丸	肢体麻木	Vein disorder	SIDER	C0235522
中风回春丸	肢体麻木	Numbness of limbs	SIDER	C0239375
中风回春丸	麻木	Numbness	SIDER	C0028643
中风回春丸	言语謇涩	Dysphonia	SIDER	C1527344
中风回春丸	口舌歪斜	Stroke	MeSH	D020521
中风回春片	中风	Stroke	MeSH	D020521
中风回春片	半身不遂	Hemiplegia transient	SIDER	C0521662
中风回春片	半身不遂	Hemiplegia	SIDER	C0018991
中风回春片	半身不遂	Hemiparesis	SIDER	C0018989
中风回春片	半身不遂	Hemiplegia	MeSH	D006429
中风回春片	肢体麻木	Vein disorder	SIDER	C0235522
中风回春片	肢体麻木	Numbness of limbs	SIDER	C0239375
中风回春片	麻木	Numbness	SIDER	C0028643
中风回春片	言语謇涩	Dysphonia	SIDER	C1527344
中风回春片	口舌歪斜	Stroke	MeSH	D020521
牛黄净脑片	眩晕	Vertigo	SIDER	C0042571
牛黄净脑片	眩晕	Vertigo	MeSH	D014717
牛黄净脑片	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
牛黄净脑片	目眩	Lightheadedness	SIDER	C0220870
牛黄净脑片	神昏	Syncope	SIDER	C0039070
牛黄净脑片	神昏	Syncope	MeSH	D013575
牛黄净脑片	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
牛黄净脑片	咽喉肿	Laryngopharyngitis	SIDER	C0023070
牛黄净脑片	肿痛	Swelling	SIDER	C0038999
牛黄净脑片	肿痛	Pain	SIDER	C0030193
牛黄净脑片	肿痛	Ache	SIDER	C0234238
牛黄净脑片	肿痛	Pain	MeSH	D010146
牛黄净脑片	喉肿	Laryngeal oedema	SIDER	C0023052
牛黄净脑片	喉肿	Cyst	SIDER	C0010709
牛黄净脑片	喉肿	Laryngeal Edema	MeSH	D007819
牛黄净脑片	狂躁	Mental Disorders	MeSH	D001523
牛黄净脑片	神昏狂躁	Manic psychosis	SIDER	C0151772
牛黄解毒丸	目赤	Bloodshot eye	SIDER	C0005858
牛黄解毒丸	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
牛黄解毒丸	口舌生疮	Mouth ulceration	SIDER	C0149745
牛黄解毒丸	牙龈肿痛	Gingival swelling	SIDER	C0235324
牛黄解毒丸	牙龈肿痛	Gingival pain	SIDER	C0239739
牛黄解毒丸	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
牛黄解毒丸	咽喉肿	Laryngopharyngitis	SIDER	C0023070
牛黄解毒丸	肿痛	Swelling	SIDER	C0038999
牛黄解毒丸	肿痛	Pain	SIDER	C0030193
牛黄解毒丸	肿痛	Ache	SIDER	C0234238
牛黄解毒丸	肿痛	Pain	MeSH	D010146
牛黄解毒丸	目赤肿痛	Ocular discomfort	SIDER	C0948595
牛黄解毒丸	牙龈肿	Tooth abscess	SIDER	C0518988
牛黄解毒丸	牙龈肿	Gingivitis	SIDER	C0017574
牛黄解毒丸	牙龈肿	Gingival swelling	SIDER	C0235324
牛黄解毒丸	牙龈肿	Gingival oedema	SIDER	C0277986
牛黄解毒丸	牙龈肿	Gingival abscess	SIDER	C0149892
牛黄解毒丸	牙龈肿	Gingivitis	MeSH	D005891
牛黄解毒丸	喉肿	Laryngeal oedema	SIDER	C0023052
牛黄解毒丸	喉肿	Cyst	SIDER	C0010709
牛黄解毒丸	喉肿	Laryngeal Edema	MeSH	D007819
牛黄解毒丸	舌生疮	Tongue ulceration	SIDER	C0235351
仁青芒觉	腹水	Ascites	SIDER	C0003962
仁青芒觉	腹水	Ascites	MeSH	D001201
仁青芒觉	各种中毒症	Poisoning	SIDER	C0032343
仁青芒觉	各种中毒症	Poisoning	MeSH	D011041
仁青常觉	各种中毒症	Poisoning	SIDER	C0032343
仁青常觉	各种中毒症	Poisoning	MeSH	D011041
仁青常觉	化脓	Suppuration	MeSH	D013492
片仔癀	跌打损伤	Caustic injury	SIDER	C0854388
片仔癀	血瘀	Hematoma	MeSH	D006406
片仔癀	肿毒	Swelling	SIDER	C0038999
片仔癀	肿毒	Viruses	MeSH	D014780
片仔癀	痈疽	Carbuncle	SIDER	C0007078
片仔癀	痈疽	Carbuncle	MeSH	D002270
片仔癀胶囊	跌打损伤	Caustic injury	SIDER	C0854388
片仔癀胶囊	肿毒	Swelling	SIDER	C0038999
片仔癀胶囊	肿毒	Viruses	MeSH	D014780
片仔癀胶囊	痈疽	Carbuncle	SIDER	C0007078
片仔癀胶囊	痈疽	Carbuncle	MeSH	D002270
丹参片	疼痛	Pain	SIDER	C0030193
丹参片	疼痛	Ache	SIDER	C0234238
丹参片	疼痛	Pain	MeSH	D010146
丹参片	胸痹	Chest pain	SIDER	C0008031
丹参片	胸痹	Chest pain	MeSH	D002637
丹参片	心绞痛	Angina unstable	SIDER	C0002965
丹参片	心绞痛	Angina pectoris	SIDER	C0002962
丹参片	心绞痛	Angina pectoris	MeSH	D000787
丹参片	舌质紫暗	Tongue discolouration	SIDER	C0151596
丹参片	胸部疼痛	Chest wall pain	SIDER	C0008035
丹益片	尿频	Pollakiuria	SIDER	C0042023
丹益片	舌红	Glossitis	SIDER	C0017675
丹益片	舌红	Glossitis	MeSH	D005928
丹益片	尿急	Micturition disorder	SIDER	C0042035
丹益片	脉弦			
丹益片	苔黄			
丹益片	尿痛	Urethral pain	SIDER	C0151830
丹益片	尿道灼热	Micturition burning	SIDER	C0423736
丹益片	瘀斑	Petechiae	SIDER	C0031256
丹益片	瘀斑	Ecchymosis	SIDER	C0013491
丹益片	瘀斑	Ecchymosis	MeSH	D004438
丹益片	尿后滴沥	Urination Disorders	MeSH	D014555
丹益片	舌质黯	Tongue discolouration	SIDER	C0151596
丹益片	舌红苔黄			
丹益片	灼热	Hyperpyrexia	SIDER	C0392676
丹益片	湿热下注	Dysentery	SIDER	C0013369
丹益片	湿热下注	Dysentery	MeSH	D004403
风寒咳嗽丸	咳嗽	Productive cough	SIDER	C0239134
风寒咳嗽丸	咳嗽	Cough	SIDER	C0010200
风寒咳嗽丸	咳嗽	Cough	MeSH	D003371
风寒咳嗽丸	头痛	Headache dull	SIDER	C0239885
风寒咳嗽丸	头痛	Headache	SIDER	C0018681
风寒咳嗽丸	头痛	Headache	MeSH	D006261
风寒咳嗽丸	胸闷	Chest heaviness	SIDER	C0742339
风寒咳嗽丸	鼻塞	Nasal obstruction	SIDER	C0027429
风寒咳嗽丸	鼻塞	Nasal congestion	SIDER	C0027424
风寒咳嗽丸	鼻塞	Nasal obstruction	MeSH	D015508
风寒咳嗽丸	痰多	Sputum purulent	SIDER	C0241235
风寒咳嗽丸	痰多	Sputum	MeSH	D013183
风寒咳嗽丸	气喘	Asthma	SIDER	C0004096
风寒咳嗽丸	气喘	Asthma	MeSH	D001249
风寒咳嗽丸	咳喘	Productive cough	SIDER	C0239134
风寒咳嗽丸	咳喘	Cough	SIDER	C0010200
风寒咳嗽丸	咳喘	Asthma	SIDER	C0004096
风寒咳嗽丸	咳喘	Cough	MeSH	D003371
风寒咳嗽丸	咳喘	Asthma	MeSH	D001249
风寒咳嗽丸	喘	Asthma	SIDER	C0004096
风寒咳嗽丸	喘	Asthma	MeSH	D001249
风寒咳嗽丸	痰多咳嗽	Cough	SIDER	C0010200
风寒咳嗽丸	痰多咳嗽	Cough	MeSH	D003371
乌贝散	疼痛	Pain	SIDER	C0030193
乌贝散	疼痛	Ache	SIDER	C0234238
乌贝散	疼痛	Pain	MeSH	D010146
乌贝散	胃脘疼痛	Gastrointestinal pain	SIDER	C0687713
乌贝散	嘈杂	Stomach Diseases	MeSH	D013272
乌贝散	嘈杂似饥	Bulimia Nervosa	SIDER	C2267227
乌贝散	嘈杂似饥	Bulimia Nervosa	MeSH	D052018
乌贝颗粒	疼痛	Pain	SIDER	C0030193
乌贝颗粒	疼痛	Ache	SIDER	C0234238
乌贝颗粒	疼痛	Pain	MeSH	D010146
乌贝颗粒	胃脘疼痛	Gastrointestinal pain	SIDER	C0687713
乌贝颗粒	嘈杂	Stomach Diseases	MeSH	D013272
乌贝颗粒	嘈杂似饥	Bulimia Nervosa	SIDER	C2267227
乌贝颗粒	嘈杂似饥	Bulimia Nervosa	MeSH	D052018
乌梅丸	久痢	Dysentery	SIDER	C0013369
乌梅丸	久痢	Dysentery	MeSH	D004403
六一散	发热	Fever chills	SIDER	C0085594
六一散	发热	Fever	MeSH	D005334
六一散	口渴	Thirst	SIDER	C0039971
六一散	口渴	Thirst	MeSH	D013894
六一散	泄泻	Diarrhoea	SIDER	C0011991
六一散	泄泻	Diarrhea	MeSH	D003967
六一散	身倦	Lassitude	SIDER	C0086525
六一散	小便黄少	Urine abnormality	SIDER	C0235639
六一散	小便黄	Urine color abnormal	SIDER	C0522153
六一散	暑湿	Acute febrile illness	SIDER	C0743842
六一散	渴	Thirst	SIDER	C0039971
六一散	渴	Thirst	MeSH	D013894
六和定中丸	头痛	Headache dull	SIDER	C0239885
六和定中丸	头痛	Headache	SIDER	C0018681
六和定中丸	头痛	Headache	MeSH	D006261
六和定中丸	胸闷	Chest heaviness	SIDER	C0742339
六和定中丸	腹痛	Abdominal pain	SIDER	C0000737
六和定中丸	腹痛	Abdominal pain	MeSH	D015746
六和定中丸	吐泻	Diarrhoea	SIDER	C0011991
六和定中丸	吐泻	Diarrhea	MeSH	D003967
六和定中丸	恶心	Nausea alone	SIDER	C0375548
六和定中丸	恶心	Nausea	SIDER	C0027497
六和定中丸	恶心	Nausea	MeSH	D009325
六和定中丸	暑湿	Acute febrile illness	SIDER	C0743842
六和定中丸	吐泻腹痛	Abdominal pain	SIDER	C0000737
六和定中丸	吐泻腹痛	Abdominal pain	MeSH	D015746
六和定中丸	寒热头痛	Headache	SIDER	C0018681
六和定中丸	寒热头痛	Headache	MeSH	D006261
乐脉丸	头痛	Headache dull	SIDER	C0239885
乐脉丸	头痛	Headache	SIDER	C0018681
乐脉丸	头痛	Headache	MeSH	D006261
乐脉丸	眩晕	Vertigo	SIDER	C0042571
乐脉丸	眩晕	Vertigo	MeSH	D014717
乐脉丸	心悸	Palpitations	SIDER	C0030252
乐脉丸	胸痛	Chest pain	SIDER	C0008031
乐脉丸	胸痛	Chest pain	MeSH	D002637
乐脉丸	心绞痛	Angina unstable	SIDER	C0002965
乐脉丸	心绞痛	Angina pectoris	SIDER	C0002962
乐脉丸	心绞痛	Angina pectoris	MeSH	D000787
乐脉丸	血瘀	Hematoma	MeSH	D006406
乐脉片	头痛	Headache dull	SIDER	C0239885
乐脉片	头痛	Headache	SIDER	C0018681
乐脉片	头痛	Headache	MeSH	D006261
乐脉片	眩晕	Vertigo	SIDER	C0042571
乐脉片	眩晕	Vertigo	MeSH	D014717
乐脉片	心悸	Palpitations	SIDER	C0030252
乐脉片	胸痛	Chest pain	SIDER	C0008031
乐脉片	胸痛	Chest pain	MeSH	D002637
乐脉片	心绞痛	Angina unstable	SIDER	C0002965
乐脉片	心绞痛	Angina pectoris	SIDER	C0002962
乐脉片	心绞痛	Angina pectoris	MeSH	D000787
乐脉片	血瘀	Hematoma	MeSH	D006406
乐脉颗粒	血瘀	Hematoma	MeSH	D006406
西黄丸	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
西黄丸	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
西黄丸	咽喉肿	Laryngopharyngitis	SIDER	C0023070
西黄丸	肿痛	Swelling	SIDER	C0038999
西黄丸	肿痛	Pain	SIDER	C0030193
西黄丸	肿痛	Ache	SIDER	C0234238
西黄丸	肿痛	Pain	MeSH	D010146
西黄丸	声音嘶哑	Hoarseness	SIDER	C0019825
西黄丸	声音嘶哑	Hoarseness	MeSH	D006685
西黄丸	喉肿	Laryngeal oedema	SIDER	C0023052
西黄丸	喉肿	Cyst	SIDER	C0010709
西黄丸	喉肿	Laryngeal Edema	MeSH	D007819
汉桃叶片	神经痛	Pain nerve	SIDER	C0751372
汉桃叶片	神经痛	Neuralgia	SIDER	C0027796
汉桃叶片	神经痛	Neuralgia	MeSH	D009437
加味左金丸	胃痛	Abdominal pain	SIDER	C0000737
加味左金丸	胃痛	Abdominal pain	MeSH	D015746
加味左金丸	嗳气	Eructation	SIDER	C0014724
加味左金丸	嗳气	Eructation	MeSH	D004884
加味左金丸	吞酸	Pantothenic Acid	MeSH	D010205
加味左金丸	吞酸	Gastric Acid	MeSH	D005744
加味左金丸	脘痞	Abdominal distension	SIDER	C0000731
加味左金丸	胸脘痞闷	Abdominal distension	SIDER	C0000731
加味左金丸	急躁易怒	Irritability	SIDER	C0022107
加味左金丸	痞闷	Chest heaviness	SIDER	C0742339
加味左金丸	少食	Anorexia	SIDER	C0003123
加味左金丸	少食	Anorexia	MeSH	D000855
加味左金丸	易怒	Irritability	SIDER	C0022107
加味生化颗粒	冷痛	Pain	SIDER	C0030193
加味生化颗粒	冷痛	Ache	SIDER	C0234238
加味生化颗粒	冷痛	Pain	MeSH	D010146
加味生化颗粒	小腹冷痛	Abdominal pain	SIDER	C0000737
加味生化颗粒	小腹冷痛	Abdominal pain	MeSH	D015746
加味生化颗粒	瘀血不尽	Clotting	SIDER	C0005778
加味逍遥口服液（合剂）	头晕	Lightheadedness	SIDER	C0220870
加味逍遥口服液（合剂）	头晕	Dizziness	SIDER	C0012833
加味逍遥口服液（合剂）	头晕	Dizziness	MeSH	D004244
加味逍遥口服液（合剂）	腹胀	Distention	SIDER	C0012359
加味逍遥口服液（合剂）	腹胀	Abdominal distension	SIDER	C0000731
加味逍遥口服液（合剂）	食少	Decreased appetite	SIDER	C0232462
加味逍遥口服液（合剂）	食少	Decreased appetite	SIDER	C0232462
加味逍遥口服液（合剂）	目眩	Lightheadedness	SIDER	C0220870
加味逍遥口服液（合剂）	月经不调	Menstruation Disturbances	MeSH	D008599
加味逍遥口服液（合剂）	倦怠	Malaise and fatigue	SIDER	C0024528
加味逍遥口服液（合剂）	倦怠	Exhaustion	SIDER	C0392674
加味逍遥口服液（合剂）	胀痛	Bloated feeling	SIDER	C0857257
加味逍遥口服液（合剂）	头晕目眩	Dizziness	SIDER	C0012833
加味逍遥口服液（合剂）	头晕目眩	Dizziness	MeSH	D004244
加味逍遥口服液（合剂）	两胁胀痛	Abdominal pain	SIDER	C0000737
加味逍遥口服液（合剂）	两胁胀痛	Abdominal pain	MeSH	D015746
加味逍遥口服液（合剂）	脐腹胀痛	Abdominal distension	SIDER	C0000731
芎菊上_丸(水丸)	头痛	Headache dull	SIDER	C0239885
芎菊上_丸(水丸)	头痛	Headache	SIDER	C0018681
芎菊上_丸(水丸)	头痛	Headache	MeSH	D006261
芎菊上_丸(水丸)	身热	Fever chills	SIDER	C0085594
芎菊上_丸(水丸)	身热	Fever	MeSH	D005334
芎菊上_丸(水丸)	恶风			
芎菊上_丸(水丸)	鼻流清涕	Rhinorrhoea	SIDER	C1260880
芎菊上_丸(水丸)	喉痛	Throat tightness	SIDER	C0236071
芎菊上_丸(水丸)	喉痛	Throat sore	SIDER	C0242429
芎菊上_丸(水丸)	喉痛	Pharyngolaryngeal pain	SIDER	C0858635
芎菊上_丸(水丸)	喉痛	Laryngeal pain	SIDER	C0549373
芎菊上_丸(水丸)	流清涕	Rhinorrhoea	SIDER	C1260880
芎菊上_丸(水丸)	牙疼	Toothache	SIDER	C0040460
芎菊上_丸(水丸)	牙疼	Toothache	MeSH	D014098
朴沉化郁丸	腹胀	Distention	SIDER	C0012359
朴沉化郁丸	腹胀	Abdominal distension	SIDER	C0000731
朴沉化郁丸	呕吐	Vomiting	SIDER	C0042963
朴沉化郁丸	呕吐	Gagging	SIDER	C0016927
朴沉化郁丸	呕吐	Vomiting	MeSH	D014839
朴沉化郁丸	呕吐	Gagging	MeSH	D005683
朴沉化郁丸	恶心	Nausea alone	SIDER	C0375548
朴沉化郁丸	恶心	Nausea	SIDER	C0027497
朴沉化郁丸	恶心	Nausea	MeSH	D009325
朴沉化郁丸	刺痛	Smarting	SIDER	C0235048
朴沉化郁丸	胀满	Flatulence	SIDER	C0016204
朴沉化郁丸	胀满	Bloated feeling	SIDER	C0857257
朴沉化郁丸	胀满	Flatulence	MeSH	D005414
朴沉化郁丸	停食	Gastric disorder	SIDER	C0038354
朴沉化郁丸	腹胀满	Distention	SIDER	C0012359
朴沉化郁丸	腹胀满	Abdominal distension	SIDER	C0000731
朴沉化郁丸	胸腹胀满	Abdominal distension	SIDER	C0000731
朴沉化郁丸	胃脘刺痛	Upset stomach	SIDER	C0235309
朴沉化郁丸	气郁	Depressed mood	SIDER	C0344315
西青果茶	咽干	Dry throat	SIDER	C0235234
西青果茶	咽痛	Throat tightness	SIDER	C0236071
西青果茶	咽部充血	Pharyngeal Diseases	MeSH	D010608
百合固金口服液	痰中带血	Hemoptysis	MeSH	D006469
百合固金口服液	燥咳	Productive cough	SIDER	C0239134
百合固金口服液	喉痛	Throat tightness	SIDER	C0236071
百合固金口服液	喉痛	Throat sore	SIDER	C0242429
百合固金口服液	喉痛	Pharyngolaryngeal pain	SIDER	C0858635
百合固金口服液	喉痛	Laryngeal pain	SIDER	C0549373
百合固金口服液	少痰	Sputum	MeSH	D013183
百合固金口服液	燥咳少痰	Dry cough	SIDER	C0850149
百咳静糖浆	咳嗽	Productive cough	SIDER	C0239134
百咳静糖浆	咳嗽	Cough	SIDER	C0010200
百咳静糖浆	咳嗽	Cough	MeSH	D003371
百咳静糖浆	感冒	Common Cold	SIDER	C0009443
百咳静糖浆	感冒	Common Cold	MeSH	D003139
百咳静糖浆	喘	Asthma	SIDER	C0004096
百咳静糖浆	喘	Asthma	MeSH	D001249
百咳静糖浆	风热	Hot Temperature	MeSH	D006358
当归养血丸	乏力	Asthenia	SIDER	C0004093
当归养血丸	乏力	Asthenia	SIDER	C0004093
当归养血丸	乏力	Asthenia	MeSH	D001247
当归养血丸	乏力	Asthenia	MeSH	D001247
当归养血丸	经期延长	Menstrual cycle prolonged	SIDER	C0919662
当归养血丸	肢体乏力	Asthenia	SIDER	C0004093
当归养血丸	肢体乏力	Asthenia	MeSH	D001247
当归养血丸	体乏	Asthenia	MeSH	D001258
伤痛宁片	疼痛	Pain	SIDER	C0030193
伤痛宁片	疼痛	Ache	SIDER	C0234238
伤痛宁片	疼痛	Pain	MeSH	D010146
伤痛宁片	跌打损伤	Caustic injury	SIDER	C0854388
伤痛宁片	肿胀	Swelling	SIDER	C0038999
伤痛宁片	皮肤青紫	Skin disorder	SIDER	C0037274
伤痛宁片	瘀斑	Petechiae	SIDER	C0031256
伤痛宁片	瘀斑	Ecchymosis	SIDER	C0013491
伤痛宁片	瘀斑	Ecchymosis	MeSH	D004438
伤痛宁片	活动受限	Movement Disorders	MeSH	D009069
伤痛宁片	闪腰挫气	Sprain	SIDER	C0038045
华山参片	咳嗽	Productive cough	SIDER	C0239134
华山参片	咳嗽	Cough	SIDER	C0010200
华山参片	咳嗽	Cough	MeSH	D003371
华山参片	气喘	Asthma	SIDER	C0004096
华山参片	气喘	Asthma	MeSH	D001249
华山参片	喘咳	Cough	SIDER	C0010200
华山参片	喘咳	Cough	MeSH	D003371
华山参片	喘息	Wheezing	SIDER	C0043144
华山参片	寒痰	Sputum	MeSH	D013183
华山参片	喘	Asthma	SIDER	C0004096
华山参片	喘	Asthma	MeSH	D001249
华山参片	气喘咳嗽	Cough	SIDER	C0010200
华山参片	气喘咳嗽	Cough	MeSH	D003371
华山参片	吐痰	Sputum	MeSH	D013183
华山参片	吐痰清稀	Sputum	MeSH	D013183
全鹿丸	乏力	Asthenia	SIDER	C0004093
全鹿丸	乏力	Asthenia	SIDER	C0004093
全鹿丸	乏力	Asthenia	MeSH	D001247
全鹿丸	乏力	Asthenia	MeSH	D001247
全鹿丸	畏寒	Typhoid fever	SIDER	C0041466
全鹿丸	畏寒	Typhoid fever	MeSH	D014435
全鹿丸	神疲	Lassitude	SIDER	C0086525
全鹿丸	神疲	Fatigue	SIDER	C0015672
全鹿丸	神疲	Exhaustion	SIDER	C0392674
全鹿丸	神疲	Exhaustion	SIDER	C0392674
全鹿丸	神疲	Fatigue	MeSH	D005221
全鹿丸	崩漏	Metrorrhagia	SIDER	C0025874
全鹿丸	崩漏	Metrorrhagia	MeSH	D008796
全鹿丸	肢冷	Monoparesis	SIDER	C0270795
全鹿丸	肢冷	Chills	SIDER	C0085593
全鹿丸	肢冷	Chills	MeSH	D023341
全鹿丸	带下	Leukorrhea	SIDER	C0023533
全鹿丸	带下	Leukorrhea	MeSH	D007973
全鹿丸	腰膝_软	Flank pain	SIDER	C0016199
全鹿丸	腰膝_软	Flank pain	MeSH	D021501
冰硼散	疼痛	Pain	SIDER	C0030193
冰硼散	疼痛	Ache	SIDER	C0234238
冰硼散	疼痛	Pain	MeSH	D010146
冰硼散	口舌生疮	Mouth ulceration	SIDER	C0149745
冰硼散	牙龈肿痛	Gingival swelling	SIDER	C0235324
冰硼散	牙龈肿痛	Gingival pain	SIDER	C0239739
冰硼散	肿痛	Swelling	SIDER	C0038999
冰硼散	肿痛	Pain	SIDER	C0030193
冰硼散	肿痛	Ache	SIDER	C0234238
冰硼散	肿痛	Pain	MeSH	D010146
冰硼散	咽喉疼痛	Pharyngolaryngeal pain	SIDER	C0858635
冰硼散	牙龈肿	Tooth abscess	SIDER	C0518988
冰硼散	牙龈肿	Gingivitis	SIDER	C0017574
冰硼散	牙龈肿	Gingival swelling	SIDER	C0235324
冰硼散	牙龈肿	Gingival oedema	SIDER	C0277986
冰硼散	牙龈肿	Gingival abscess	SIDER	C0149892
冰硼散	牙龈肿	Gingivitis	MeSH	D005891
冰硼散	舌生疮	Tongue ulceration	SIDER	C0235351
庆余辟瘟丹	胸闷	Chest heaviness	SIDER	C0742339
庆余辟瘟丹	头晕	Lightheadedness	SIDER	C0220870
庆余辟瘟丹	头晕	Dizziness	SIDER	C0012833
庆余辟瘟丹	头晕	Dizziness	MeSH	D004244
庆余辟瘟丹	吐泻	Diarrhoea	SIDER	C0011991
庆余辟瘟丹	吐泻	Diarrhea	MeSH	D003967
庆余辟瘟丹	嗖痛	Pain	SIDER	C0030193
庆余辟瘟丹	嗖痛	Ache	SIDER	C0234238
庆余辟瘟丹	嗖痛	Pain	MeSH	D010146
关节止痛膏	关节痛	Arthralgia	SIDER	C0003862
关节止痛膏	关节痛	Arthralgia	MeSH	D018771
关节止痛膏	风湿关节痛	Rheumatoid arthritis	SIDER	C0003873
关节止痛膏	关节扭伤	Joint sprain	SIDER	C0434437
灯盏生脉胶囊	胸痹	Chest pain	SIDER	C0008031
灯盏生脉胶囊	胸痹	Chest pain	MeSH	D002637
灯盏生脉胶囊	中风	Stroke	MeSH	D020521
灯盏生脉胶囊	健忘	Forgetfulness	SIDER	C0542476
灯盏生脉胶囊	麻木	Numbness	SIDER	C0028643
灯盏生脉胶囊	心痛	Epigastric pain	SIDER	C0232493
灯盏生脉胶囊	心痛	Angina unstable	SIDER	C0002965
灯盏生脉胶囊	心痛	Angina pectoris	SIDER	C0002962
灯盏生脉胶囊	心痛	Angina pectoris	MeSH	D000787
灯盏生脉胶囊	心绞痛	Angina unstable	SIDER	C0002965
灯盏生脉胶囊	心绞痛	Angina pectoris	SIDER	C0002962
灯盏生脉胶囊	心绞痛	Angina pectoris	MeSH	D000787
灯盏生脉胶囊	气阴两虚	Asthenia	SIDER	C0004093
灯盏生脉胶囊	气阴两虚	Asthenia	MeSH	D001247
灯盏生脉胶囊	足麻木	Numbness	SIDER	C0028643
灯盏生脉胶囊	手足麻木症	Numbness of limbs	SIDER	C0239375
灯盏生脉胶囊	中风后遗症	Stroke	MeSH	D020521
安儿宁颗粒	咳嗽	Productive cough	SIDER	C0239134
安儿宁颗粒	咳嗽	Cough	SIDER	C0010200
安儿宁颗粒	咳嗽	Cough	MeSH	D003371
安儿宁颗粒	发热	Fever chills	SIDER	C0085594
安儿宁颗粒	发热	Fever	MeSH	D005334
安儿宁颗粒	咽痛	Throat tightness	SIDER	C0236071
安儿宁颗粒	感冒	Common Cold	SIDER	C0009443
